ID	RG	CHIP_ID	#SNPS	#READS	AVG_DP	FREEMIX	FREELK1	FREELK0	FREE_RH	FREE_RA	CHIPMIX	CHIPLK1	CHIPLK0	CHIP_RH	CHIP_RA	DPREF	RDPHET	RDPALT
HG01668	NA	NA	10000	312696	31.2727	7.91698e-10	-79103.6	-146096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01669	NA	NA	10000	312343	31.2343	8.80774e-10	-81275.8	-149100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01670	NA	NA	10000	306247	30.6278	1.64816e-09	-77248.4	-138545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01671	NA	NA	10000	349836	34.9871	8.63979e-09	-90300	-90300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01672	NA	NA	10000	317906	31.7938	2.67072e-09	-80271.7	-141105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01673	NA	NA	10000	314871	31.4965	1.16846e-08	-80090.1	-80090.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01674	NA	NA	10000	359052	35.9088	1.28323e-08	-91905.8	-91905.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01675	NA	NA	10000	303871	30.3932	4.19263e-09	-76317.7	-128925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01676	NA	NA	10000	312919	31.295	2.08979e-09	-79773.3	-160837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01677	NA	NA	10000	341879	34.1947	1.85263e-09	-85810	-166186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01678	NA	NA	10000	296901	29.6931	1.49057e-09	-76685.3	-149615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01679	NA	NA	10000	311368	31.143	2.50221e-09	-77681.8	-144602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01680	NA	NA	10000	306368	30.6429	1.46188e-08	-77734.1	-126112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01681	NA	NA	10000	362465	36.2501	4.36466e-09	-93961.2	-182216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01682	NA	NA	10000	315888	31.592	2.93699e-09	-79959.5	-139246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01683	NA	NA	10000	338598	33.8632	0.00985336	-88753.5	-89688.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01684	NA	NA	10000	307181	30.7273	2.96948e-09	-78937.3	-160271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01685	NA	NA	10000	300419	30.0479	5.67034e-10	-76483.6	-147987	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01686	NA	NA	10000	300382	30.0442	2.07842e-09	-77490.3	-140443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01687	NA	NA	10000	347454	34.7489	2.49789e-09	-88821.1	-170289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01694	NA	NA	10000	316201	31.6233	1.64624e-10	-77281.3	-163022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01695	NA	NA	10000	312282	31.2313	2.87599e-09	-81438.6	-164363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01696	NA	NA	10000	351468	35.1503	2.22107e-09	-91206.7	-172077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01697	NA	NA	10000	313887	31.3887	2.91825e-09	-82539.6	-136857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01698	NA	NA	10000	340049	34.0117	8.13227e-09	-86204.6	-159615	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01699	NA	NA	10000	324172	32.4237	1.80203e-09	-83953.9	-159096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01700	NA	NA	10000	311593	31.1655	5.99247e-09	-77443.4	-77443.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01701	NA	NA	10000	340611	34.0645	7.64373e-09	-85750	-154500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01702	NA	NA	10000	308110	30.8141	5.85998e-09	-77117.3	-77117.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01703	NA	NA	10000	362689	36.2725	9.32679e-10	-91255.5	-175712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01704	NA	NA	10000	316134	31.6166	1.64086e-09	-81962.2	-145805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01705	NA	NA	10000	308213	30.8244	2.01466e-09	-77776.4	-148333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01706	NA	NA	10000	350849	35.0884	5.97654e-10	-89550.2	-171834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01707	NA	NA	10000	313364	31.3395	2.46e-09	-81622	-139732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01708	NA	NA	10000	316579	31.6611	1.06746e-08	-81452.7	-81452.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01709	NA	NA	10000	323363	32.3428	3.48061e-09	-82252.9	-132851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01710	NA	NA	10000	332082	33.2148	1.21718e-09	-86436.3	-162158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01711	NA	NA	10000	352565	35.2636	5.91885e-09	-90262.5	-164244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01746	NA	NA	10000	329048	32.9147	1.84813e-09	-84750.2	-164553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01747	NA	NA	10000	337031	33.7065	2.49409e-09	-84420.2	-165756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01748	NA	NA	10000	333031	33.3098	1.69608e-09	-84474.4	-149696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01755	NA	NA	10000	330616	33.0715	1.39224e-09	-84234.3	-161588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01756	NA	NA	10000	329142	32.9274	7.28649e-09	-84309.8	-84309.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01757	NA	NA	10000	323582	32.3647	1.0035e-08	-83605.3	-83605.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01761	NA	NA	10000	321592	32.1656	3.92864e-09	-83777.9	-83777.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01762	NA	NA	10000	321089	32.1121	4.52345e-09	-82957.8	-165488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01763	NA	NA	10000	341932	34.1966	1.11258e-09	-86068.5	-155351	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01765	NA	NA	10000	309378	30.9378	9.12239e-09	-80071.2	-80071.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01766	NA	NA	10000	329348	32.9447	2.6049e-09	-85588.2	-166619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01767	NA	NA	10000	336169	33.6236	1.82922e-09	-84435.6	-145844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01768	NA	NA	10000	325444	32.5509	5.60353e-09	-82093.2	-163183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01770	NA	NA	10000	318469	31.8533	1.62303e-09	-80592.6	-144626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01771	NA	NA	10000	341310	34.131	4.15735e-09	-85635.8	-135970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01772	NA	NA	10000	361657	36.1657	1.85681e-05	-93543.4	-102172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01773	NA	NA	10000	319074	31.9074	7.11175e-09	-81903.3	-128807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01774	NA	NA	10000	347411	34.7446	0.00145063	-88282.7	-93665.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01775	NA	NA	10000	346419	34.6454	1.28214e-09	-89169.5	-153597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01776	NA	NA	10000	300483	30.0513	1.91605e-09	-77470.7	-139641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01777	NA	NA	10000	324170	32.4202	1.29361e-09	-83490.1	-146337	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01778	NA	NA	10000	331913	33.1946	4.35362e-09	-83506.5	-140119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01779	NA	NA	10000	346601	34.6636	2.38556e-09	-88340.1	-146298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01780	NA	NA	10000	347990	34.8094	2.7084e-10	-87761.8	-154571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01781	NA	NA	10000	365501	36.5647	1.83487e-09	-92550.8	-155993	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01782	NA	NA	10000	340286	34.032	1.90467e-09	-86156.5	-168168	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01783	NA	NA	10000	319328	31.9328	4.03296e-09	-81388.7	-134511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01784	NA	NA	10000	322519	32.2616	1.43957e-09	-83744.5	-148790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01785	NA	NA	10000	367067	36.714	1.8181e-09	-93866.8	-157591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01786	NA	NA	10000	505045	50.5045	4.89596e-09	-124869	-185196	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01789	NA	NA	10000	317303	31.7335	0.00642089	-81466.2	-81978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01790	NA	NA	10000	316026	31.6089	4.26989e-09	-81541.1	-142077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01791	NA	NA	10000	284510	28.451	1.83989e-09	-72802.5	-141332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01794	NA	NA	10000	320958	32.099	6.70982e-09	-77133.6	-77133.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01795	NA	NA	10000	393485	39.3564	2.30699e-09	-92749.2	-150363	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01796	NA	NA	10000	326774	32.6872	4.41011e-09	-76197.7	-132153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01797	NA	NA	10000	327231	32.7329	1.06149e-09	-78197.3	-132659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01798	NA	NA	10000	452168	45.2258	1.42208e-09	-107344	-165584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01799	NA	NA	10000	293686	29.3833	2.18996e-05	-71018.7	-92412.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01800	NA	NA	10000	325603	32.5636	2.61848e-10	-76451.8	-139111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01801	NA	NA	10000	330990	33.1023	1.67338e-08	-78366.7	-78366.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01802	NA	NA	10000	331778	33.1811	2.01653e-10	-79251.2	-166480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01804	NA	NA	10000	307679	30.7679	2.5545e-09	-73972.3	-73972.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01805	NA	NA	10000	307659	30.7751	6.96828e-09	-76181.2	-76181.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01806	NA	NA	10000	320412	32.054	2.46604e-08	-78236.9	-78236.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01807	NA	NA	10000	317683	31.7715	1.97667e-08	-76921.9	-76921.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01808	NA	NA	10000	333581	33.3681	4.03915e-08	-80666.9	-80666.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01809	NA	NA	10000	336029	33.6029	4.97403e-10	-78232.5	-135180	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01810	NA	NA	10000	306956	30.7048	1.91387e-08	-72099.1	-115569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01811	NA	NA	10000	320478	32.0542	4.34186e-09	-74784.9	-90167.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01812	NA	NA	10000	316308	31.634	2.90389e-09	-76100.7	-148409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01813	NA	NA	10000	342108	34.2176	2.89226e-05	-81778.4	-171357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01815	NA	NA	10000	311656	31.1718	7.97945e-10	-75516.4	-132118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01816	NA	NA	10000	342359	34.2427	9.58971e-06	-73624.8	-134199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01817	NA	NA	10000	329111	32.9177	2.09447e-08	-78006.1	-78006.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01840	NA	NA	10000	327540	32.7573	7.33145e-09	-78708.3	-113981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01841	NA	NA	10000	331886	33.1919	5.52254e-10	-79107.2	-132647	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01842	NA	NA	10000	325268	32.5333	4.31448e-08	-81563.6	-98805.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01843	NA	NA	10000	323605	32.3702	4.5392e-09	-78885.9	-132361	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01844	NA	NA	10000	317545	31.7577	1.38004e-08	-78111.4	-101527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01845	NA	NA	10000	322102	32.2134	8.5456e-10	-78294.9	-150952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01846	NA	NA	10000	320373	32.0373	1.03309e-08	-77845.5	-77845.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01847	NA	NA	10000	333707	33.3774	2.05166e-09	-82201.2	-140378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01848	NA	NA	10000	347279	34.7348	3.89795e-09	-84898.6	-143825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01849	NA	NA	10000	343160	34.3194	2.71756e-08	-84920.9	-112294	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01850	NA	NA	10000	352454	35.2525	1.66414e-09	-85913.9	-149054	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01851	NA	NA	10000	326784	32.6784	9.95281e-09	-78197.3	-78197.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01852	NA	NA	10000	333269	33.3336	4.97081e-10	-81224.5	-142837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01853	NA	NA	10000	326833	32.7029	3.52566e-09	-79795.4	-109833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HG01855	NA	NA	10000	344125	34.4194	1.04625e-08	-82784.7	-82784.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
