ID,优先纳入,AVG_DP,FREEMIX,status
HG03643,FIRST,32.0101,2.19e-09,PASS
HG03644,FIRST,30.7467,3.97e-09,PASS
HG03645,FIRST,31.3951,6.68e-09,PASS
HG03646,FIRST,31.8363,3.7e-10,PASS
HG03649,FIRST,32.8159,1.6e-08,PASS
HG03652,FIRST,35.3751,0.000130683,PASS
HG03653,FIRST,30.3588,1.45e-09,PASS
HG03660,FIRST,36.907,4.7e-08,PASS
HG03663,FIRST,32.6228,9.61e-05,PASS
HG03667,FIRST,34.379,4.9e-08,PASS
HG03668,FIRST,32.0988,0.000688847,PASS
HG03672,FIRST,49.7497,7e-05,PASS
HG03673,FIRST,32.1547,1.09e-08,PASS
HG03679,FIRST,31.6176,1.37e-09,PASS
HG03680,FIRST,30.2905,8.66e-08,PASS
HG03681,FIRST,30.1354,4.96e-09,PASS
HG03684,FIRST,32.2004,4.83e-09,PASS
HG03685,FIRST,31.0774,4.84e-05,PASS
HG03686,FIRST,32.6584,0.000260804,PASS
HG03687,FIRST,29.2204,2.06e-05,PASS
HG03689,FIRST,36.6956,1.35e-08,PASS
HG03690,FIRST,31.5234,0.000351103,PASS
HG03691,FIRST,34.8286,1.6e-09,PASS
HG03692,FIRST,32.1131,6.7e-10,PASS
HG03693,FIRST,33.7054,1.26e-08,PASS
HG03694,FIRST,31.0818,1.02e-08,PASS
HG03695,FIRST,32.3188,7.41e-09,PASS
HG03696,FIRST,33.6217,8.62e-09,PASS
HG03697,FIRST,32.0984,1.25e-08,PASS
HG03698,FIRST,32.9368,5.29e-09,PASS
HG03702,FIRST,34.3515,3.7e-09,PASS
HG03703,FIRST,29.2742,1.34e-09,PASS
HG03705,FIRST,32.5963,2.11e-09,PASS
HG03706,FIRST,32.1494,2.85e-09,PASS
HG03708,FIRST,39.6527,1.96e-08,PASS
HG03709,FIRST,31.4702,8.82e-09,PASS
HG03711,FIRST,31.0053,3.96e-09,PASS
HG03713,FIRST,31.9978,3.23e-09,PASS
HG03714,FIRST,33.3256,1.9e-09,PASS
HG03716,FIRST,30.8817,0.00317238,PASS
HG03717,FIRST,35.0749,0.00284522,PASS
HG03718,FIRST,29.8049,0.000385361,PASS
HG03720,FIRST,31.5608,0.000402899,PASS
HG03722,FIRST,33.1622,4.94e-05,PASS
HG03727,FIRST,34.1347,2.7e-09,PASS
HG03729,FIRST,32.6673,8.97e-05,PASS
HG03730,FIRST,30.5537,3.81e-09,PASS
HG03731,FIRST,31.0111,2.4e-09,PASS
HG03733,FIRST,35.9781,5.71e-09,PASS
HG03736,FIRST,28.9804,1.77e-09,PASS
HG03738,FIRST,32.8387,1.85e-09,PASS
HG03740,FIRST,31.3752,8.12e-10,PASS
HG03741,FIRST,34.3074,0.000183401,PASS
HG03742,FIRST,33.9003,1.19e-08,PASS
HG03743,FIRST,32.421,1.74e-08,PASS
HG03744,FIRST,32.7062,1.44e-09,PASS
HG03745,FIRST,30.3327,3e-09,PASS
HG03746,FIRST,33.0178,2.78e-09,PASS
HG03750,FIRST,33.2126,5.8e-10,PASS
HG03752,FIRST,31.6385,2.57e-09,PASS
HG03753,FIRST,32.2338,1.86e-10,PASS
HG03754,FIRST,32.5333,2.84e-07,PASS
HG03755,FIRST,29.1716,0.00284423,PASS
HG03756,FIRST,32.7149,0.00155076,PASS
HG03757,FIRST,29.4863,0.000534817,PASS
HG03760,FIRST,32.9351,4.75e-09,PASS
HG03762,FIRST,30.0467,0.00543128,PASS
HG03765,FIRST,31.9031,1.5e-09,PASS
HG03767,FIRST,30.1775,0.00191567,PASS
HG03770,FIRST,30.8576,0.000106069,PASS
HG03771,FIRST,32.7317,0.000747842,PASS
HG03772,FIRST,31.3399,2.29e-05,PASS
HG03773,FIRST,39.7778,0.000348188,PASS
HG03774,FIRST,32.7901,1.71e-10,PASS
HG03775,FIRST,32.5572,2.82e-09,PASS
HG03777,FIRST,32.6273,5.48e-10,PASS
HG03778,FIRST,38.4225,3.23e-05,PASS
HG03779,FIRST,32.4998,1.47e-09,PASS
HG03780,FIRST,30.8681,3.1e-09,PASS
HG03781,FIRST,31.3211,1.54e-09,PASS
HG03782,FIRST,29.2822,5.12e-09,PASS
HG03784,FIRST,32.994,2.55e-09,PASS
HG03785,FIRST,30.7126,4.85e-09,PASS
HG03786,FIRST,33.341,9.5e-08,PASS
HG03787,FIRST,30.817,0.000334494,PASS
HG03788,FIRST,32.728,2.81e-09,PASS
HG03789,FIRST,32.4475,0.00453157,PASS
HG03790,FIRST,32.0854,4.42e-09,PASS
HG03792,FIRST,31.827,4.42e-05,PASS
HG03793,FIRST,30.1589,6.19e-09,PASS
HG03796,FIRST,30.8329,0.0016233,PASS
HG03800,FIRST,32.3811,2e-05,PASS
HG03802,FIRST,33.592,5.74e-10,PASS
HG03803,FIRST,29.1238,1.79e-08,PASS
HG03805,FIRST,34.9422,0.000817157,PASS
HG03808,FIRST,31.5538,3.13e-05,PASS
HG03809,FIRST,33.2998,4.37e-08,PASS
HG03812,FIRST,31.3946,0.00139506,PASS
HG03814,FIRST,29.539,1.4e-09,PASS
HG03815,FIRST,35.8199,2.74e-05,PASS
HG03817,FIRST,33.4595,0.00167153,PASS
HG03821,FIRST,32.7716,0.000823958,PASS
HG03823,FIRST,31.62,0.000242733,PASS
HG03824,FIRST,30.3044,0.000150629,PASS
HG03826,FIRST,30.0855,0.00221368,PASS
HG03829,FIRST,31.1263,1.16e-09,PASS
HG03830,FIRST,29.8744,5.34e-09,PASS
HG03832,FIRST,30.0839,0.00223638,PASS
HG03833,FIRST,33.4793,0.000775489,PASS
HG03836,FIRST,33.2486,3.17e-09,PASS
HG03837,FIRST,32.5678,0.000252443,PASS
HG03838,FIRST,32.6579,4.02e-05,PASS
HG03844,FIRST,31.1842,0.00100156,PASS
HG03846,FIRST,32.8958,6.96e-05,PASS
HG03848,FIRST,30.8879,0.00104905,PASS
HG03849,FIRST,33.0826,3.1e-09,PASS
HG03850,FIRST,32.5442,0.00262006,PASS
HG03851,FIRST,33.3583,1.26e-09,PASS
HG03854,FIRST,34.3141,0.00211191,PASS
HG03856,FIRST,29.2555,2.93e-08,PASS
HG03857,FIRST,31.2243,0.000169493,PASS
HG03858,FIRST,31.3417,0.00223056,PASS
HG03861,FIRST,31.6499,0.000446092,PASS
HG03862,FIRST,31.6016,0.000222294,PASS
HG03863,FIRST,30.4132,0.000516955,PASS
HG03864,FIRST,33.7375,9.47e-10,PASS
HG03866,FIRST,31.6996,1.2e-09,PASS
HG03867,FIRST,31.3885,2.26e-09,PASS
HG03868,FIRST,33.8474,0.000695819,PASS
HG03869,FIRST,33.7722,0.000678437,PASS
HG03870,FIRST,29.202,0.00113113,PASS
HG03871,FIRST,32.7461,0.000476248,PASS
HG03872,FIRST,31.804,9.2e-09,PASS
HG03873,FIRST,31.3635,1.57e-09,PASS
HG03874,FIRST,33.5246,8.38e-05,PASS
HG03875,FIRST,38.9954,0.00312476,PASS
HG03882,FIRST,30.8971,8.29e-09,PASS
HG03884,FIRST,30.0778,0.00203929,PASS
HG03885,FIRST,31.7667,6.24e-10,PASS
HG03886,FIRST,30.158,1.84e-09,PASS
HG03887,FIRST,31.1176,0.00324083,PASS
HG03888,FIRST,31.686,0.000239509,PASS
HG03890,FIRST,35.0658,3.68e-08,PASS
HG03894,FIRST,33.168,0.00111383,PASS
HG03895,FIRST,31.0548,0.00161823,PASS
HG03896,FIRST,30.7356,0.000951951,PASS
HG03897,FIRST,37.1847,5.72e-09,PASS
HG03898,FIRST,37.3829,0.00637854,PASS
HG03899,FIRST,33.5861,0.00043833,PASS
HG03900,FIRST,32.0265,4.63e-09,PASS
HG03902,FIRST,41.9493,4.03e-05,PASS
HG03905,FIRST,30.6168,0.000161134,PASS
HG03907,FIRST,33.1327,9.25e-05,PASS
HG03908,FIRST,37.9204,0.000572813,PASS
HG03910,FIRST,33.2696,2.94e-09,PASS
HG03911,FIRST,32.689,4.75e-09,PASS
HG03913,FIRST,32.7942,2.15e-08,PASS
HG03914,FIRST,29.7698,0.000459049,PASS
HG03916,FIRST,32.7468,1.43e-09,PASS
HG03917,FIRST,37.052,0.00733572,PASS
HG03919,FIRST,37.7655,0.000244568,PASS
HG03920,FIRST,29.7338,0.000461232,PASS
HG03922,FIRST,37.6236,0.000931019,PASS
HG03925,FIRST,36.9804,9.34e-05,PASS
HG03926,FIRST,30.2307,0.000927597,PASS
HG03928,FIRST,29.9577,0.00239667,PASS
HG03931,FIRST,31.3512,4.64e-10,PASS
HG03934,FIRST,31.3267,1.34e-07,PASS
HG03937,FIRST,28.972,0.0019478,PASS
HG03940,FIRST,30.2244,4.31e-09,PASS
HG03941,FIRST,32.1399,0.00145848,PASS
HG03943,FIRST,29.1608,4.24e-05,PASS
HG03944,FIRST,32.3959,0.000630295,PASS
HG03945,FIRST,34.1463,3.45e-09,PASS
HG03947,FIRST,34.4755,0.000137014,PASS
HG03949,FIRST,32.8961,0.00103253,PASS
HG03950,FIRST,31.6257,9.7e-09,PASS
HG03951,FIRST,28.9032,4.48e-05,PASS
HG03953,FIRST,27.1485,0.00126988,PASS
HG03955,FIRST,32.6149,3.14e-05,PASS
HG03960,FIRST,29.5785,0.00059695,PASS
HG03963,FIRST,39.3018,0.000875822,PASS
HG03965,FIRST,35.497,0.00105576,PASS
HG03967,FIRST,33.4176,0.00114232,PASS
HG03968,FIRST,35.7786,0.000764928,PASS
HG03969,FIRST,34.6957,4.46e-08,PASS
HG03971,FIRST,30.9174,1.85e-07,PASS
HG03973,FIRST,32.038,2.42e-08,PASS
HG03974,FIRST,31.059,1.57e-09,PASS
HG03976,FIRST,31.7168,0.00053033,PASS
HG03977,FIRST,29.1736,0.000212708,PASS
HG03978,FIRST,31.1627,0.00111332,PASS
HG03985,FIRST,33.325,0.000249999,PASS
HG03986,FIRST,31.1523,0.00118263,PASS
HG03989,FIRST,34.9358,0.000837944,PASS
HG03990,FIRST,35.5835,0.00191802,PASS
HG03991,FIRST,36.6827,1.3e-08,PASS
HG03995,FIRST,40.698,0.00284945,PASS
HG03998,FIRST,32.8616,0.00066913,PASS
HG03999,FIRST,35.1321,0.000138716,PASS
HG04001,FIRST,38.466,1.99e-10,PASS
HG04002,FIRST,34.2256,1.26e-09,PASS
HG04003,FIRST,39.8694,0.00172135,PASS
HG04006,FIRST,37.0631,0.000612723,PASS
HG04014,FIRST,35.2353,1.26e-09,PASS
HG04015,FIRST,31.0322,5.82e-09,PASS
HG04017,FIRST,36.2252,0.000527135,PASS
HG04018,FIRST,32.9408,0.000253614,PASS
HG04019,FIRST,34.8062,0.000929467,PASS
HG04020,FIRST,35.8496,0.00443107,PASS
HG04022,FIRST,34.0409,0.000358887,PASS
HG04023,FIRST,34.0733,6.02e-10,PASS
HG04025,FIRST,36.5986,0.000402846,PASS
HG04026,FIRST,32.5251,0.0015048,PASS
HG04029,FIRST,32.6309,0.00147193,PASS
HG04033,FIRST,37.1664,0.000985719,PASS
HG04035,FIRST,28.9653,0.00174892,PASS
HG04038,FIRST,31.3954,0.000237711,PASS
HG04039,FIRST,33.1168,0.000315703,PASS
HG04042,FIRST,33.8136,0.00282173,PASS
HG04047,FIRST,34.3692,0.000470709,PASS
HG04054,FIRST,37.3001,2.67e-05,PASS
HG04056,FIRST,30.1858,7.25e-09,PASS
HG04059,FIRST,32.2497,0.00255652,PASS
HG04060,FIRST,41.6766,0.000291175,PASS
HG04061,FIRST,37.5265,0.00346089,PASS
HG04062,FIRST,33.2511,9.56e-05,PASS
HG04063,FIRST,32.0695,3.91e-08,PASS
HG04070,FIRST,32.266,0.000141155,PASS
HG04075,FIRST,34.681,0.000517831,PASS
HG04076,FIRST,33.6028,0.00290428,PASS
HG04080,FIRST,36.5441,2.29e-09,PASS
HG04090,FIRST,35.5896,0.00145389,PASS
HG04093,FIRST,32.6465,0.00580688,PASS
HG04094,FIRST,30.4953,0.0016921,PASS
HG04096,FIRST,32.2265,0.000730879,PASS
HG04098,FIRST,32.9931,0.000835899,PASS
HG04099,FIRST,32.6217,0.00148236,PASS
HG04100,FIRST,41.8109,0.00166407,PASS
HG04106,FIRST,38.79,0.00065871,PASS
HG04107,FIRST,30.6776,6.68e-09,PASS
HG04118,FIRST,32.3627,0.000379752,PASS
HG04131,FIRST,36.0701,0.000575622,PASS
HG04134,FIRST,33.4639,0.000837111,PASS
HG04140,FIRST,36.2902,1.13e-09,PASS
HG04141,FIRST,40.2623,1.4e-09,PASS
HG04144,FIRST,33.7554,0.00164278,PASS
HG04146,FIRST,32.2778,0.00139562,PASS
HG04152,FIRST,36.9152,0.00246113,PASS
HG04153,FIRST,43.9139,0.000406192,PASS
HG04155,FIRST,33.9469,0.00145332,PASS
HG04156,FIRST,34.5213,0.000610137,PASS
HG04158,FIRST,32.7223,0.00133126,PASS
HG04159,FIRST,36.3319,0.000927974,PASS
HG04161,FIRST,33.0507,0.000121362,PASS
HG04162,FIRST,29.8772,7.85e-09,PASS
HG04164,FIRST,38.4795,0.00138969,PASS
HG04171,FIRST,34.487,9.15e-09,PASS
HG04173,FIRST,33.4221,2.79e-09,PASS
HG04176,FIRST,29.5797,0.000465145,PASS
HG04177,FIRST,33.19,0.000316505,PASS
HG04180,FIRST,34.272,0.000364279,PASS
HG04182,FIRST,31.9207,0.000510493,PASS
HG04183,FIRST,42.3726,2.59e-07,PASS
HG04185,FIRST,29.9148,0.000145609,PASS
HG04186,FIRST,34.831,3.09e-09,PASS
HG04188,FIRST,33.9276,0.00202982,PASS
HG04189,FIRST,34.0435,0.00164287,PASS
HG04194,FIRST,32.1525,8.03e-05,PASS
HG04195,FIRST,32.4517,0.0020516,PASS
HG04198,FIRST,42.3929,0.00415935,PASS
HG04200,FIRST,34.7919,0.00126563,PASS
HG04202,FIRST,30.8695,0.00260325,PASS
HG04206,FIRST,36.2541,5.63e-09,PASS
HG04209,FIRST,31.2716,3.69e-09,PASS
HG04210,FIRST,36.5139,0.00176315,PASS
HG04211,FIRST,30.8657,2.57e-09,PASS
HG04212,FIRST,39.1921,0.000750027,PASS
HG04214,FIRST,37.3985,0.00182442,PASS
HG04216,FIRST,35.7836,2.89e-07,PASS
HG04219,FIRST,32.7622,7.56e-09,PASS
HG04222,FIRST,39.7343,8.25e-10,PASS
HG04225,FIRST,39.1573,0.00143196,PASS
HG04227,FIRST,32.8794,0.00066598,PASS
HG04229,FIRST,28.5302,6.13e-08,PASS
HG04235,FIRST,34.8997,8.8e-09,PASS
HG04238,FIRST,31.4591,0.000338666,PASS
HG04239,FIRST,30.1702,1.15e-09,PASS
HGDP00001,FIRST,15.0772,0.000252265,PASS
HGDP00003,FIRST,32.3611,0.00939232,PASS
HGDP00005,FIRST,14.8888,0.000652139,PASS
HGDP00007,FIRST,37.9088,0.0099481,PASS
HGDP00009,FIRST,15.0485,0.000225891,PASS
HGDP00011,FIRST,33.1215,0.00787284,PASS
HGDP00013,FIRST,28.2843,0.0143974,PASS
HGDP00015,FIRST,34.103,0.0133287,PASS
HGDP00017,FIRST,34.8796,0.0080504,PASS
HGDP00021,FIRST,25.007,0.00851422,PASS
HGDP00023,FIRST,30.5621,0.0108064,PASS
HGDP00025,FIRST,28.5929,0.0100964,PASS
HGDP00029,FIRST,33.3357,0.00925764,PASS
HGDP00031,FIRST,31.7976,0.00834549,PASS
HGDP00033,FIRST,31.6819,0.0151072,PASS
HGDP00035,FIRST,28.8507,0.019857,PASS
HGDP00037,FIRST,33.0783,0.0116782,PASS
HGDP00039,FIRST,29.2407,0.00818104,PASS
HGDP00041,FIRST,30.4351,0.0109631,PASS
HGDP00043,FIRST,31.2375,0.0112846,PASS
HGDP00045,FIRST,32.5324,0.00973429,PASS
HGDP00047,FIRST,36.0073,0.00760211,PASS
HGDP00049,FIRST,38.0396,0.0146159,PASS
HGDP00052,FIRST,28.0178,0.0127439,PASS
HGDP00054,FIRST,33.481,0.00742958,PASS
HGDP00056,FIRST,14.7375,0.000542882,PASS
HGDP00057,FIRST,14.7286,0.000301763,PASS
HGDP00060,FIRST,30.3844,0.00828106,PASS
HGDP00062,FIRST,11.4179,0.00022231,PASS
HGDP00064,FIRST,29.5702,0.0116077,PASS
HGDP00066,FIRST,29.3548,0.0124309,PASS
HGDP00068,FIRST,37.1164,0.0074986,PASS
HGDP00070,FIRST,31.7668,0.00703944,PASS
HGDP00072,FIRST,30.5449,0.0112735,PASS
HGDP00074,FIRST,28.8664,0.0122956,PASS
HGDP00076,FIRST,36.3253,0.00863191,PASS
HGDP00078,FIRST,29.1119,0.00893212,PASS
HGDP00080,FIRST,34.0757,0.0121453,PASS
HGDP00082,FIRST,36.7168,0.00855972,PASS
HGDP00086,FIRST,34.6719,0.00908097,PASS
HGDP00088,FIRST,29.2948,0.0126269,PASS
HGDP00092,FIRST,32.7957,0.0161542,PASS
HGDP00094,FIRST,31.2776,0.0167332,PASS
HGDP00096,FIRST,27.6629,0.0134997,PASS
HGDP00098,FIRST,31.359,0.0103729,PASS
HGDP00099,FIRST,32.9202,0.0128096,PASS
HGDP00100,FIRST,28.6973,0.0150123,PASS
HGDP00102,FIRST,30.2296,0.0101151,PASS
HGDP00103,FIRST,15.4158,0.000643669,PASS
HGDP00104,FIRST,26.4359,0.00909133,PASS
HGDP00105,FIRST,15.6213,0.000762529,PASS
HGDP00106,FIRST,26.3604,0.0127748,PASS
HGDP00108,FIRST,30.204,0.0124582,PASS
HGDP00109,FIRST,29.5039,0.0131422,PASS
HGDP00110,FIRST,30.7656,0.00903577,PASS
HGDP00115,FIRST,34.2569,0.013509,PASS
HGDP00118,FIRST,15.7811,0.000354381,PASS
HGDP00119,FIRST,27.7631,0.0129255,PASS
HGDP00120,FIRST,29.969,0.0114264,PASS
HGDP00121,FIRST,34.6688,0.00694891,PASS
HGDP00122,FIRST,32.2551,0.0101873,PASS
HGDP00127,FIRST,33.0592,0.0008802,PASS
HGDP00129,FIRST,34.657,0.0101714,PASS
HGDP00130,FIRST,31.3696,0.000753257,PASS
HGDP00131,FIRST,35.8094,0.0073628,PASS
HGDP00133,FIRST,34.2548,0.0115144,PASS
HGDP00134,FIRST,31.803,0.0102184,PASS
HGDP00135,FIRST,28.7444,0.00323623,PASS
HGDP00136,FIRST,29.9607,0.00277145,PASS
HGDP00137,FIRST,32.1493,0.0138692,PASS
HGDP00139,FIRST,32.0496,0.0153033,PASS
HGDP00140,FIRST,31.0165,0.021996,FAIL
HGDP00141,FIRST,32.7248,0.0102438,PASS
HGDP00143,FIRST,30.9798,0.0105306,PASS
HGDP00144,FIRST,33.2211,0.00949904,PASS
HGDP00145,FIRST,31.5781,0.012665,PASS
HGDP00146,FIRST,32.1607,0.019929,PASS
HGDP00148,FIRST,31.5668,0.0120194,PASS
HGDP00149,FIRST,31.1442,0.0145001,PASS
HGDP00150,FIRST,30.5687,0.0216867,FAIL
HGDP00151,FIRST,31.7911,0.00722541,PASS
HGDP00153,FIRST,50.4504,0.0111294,PASS
HGDP00154,FIRST,32.2305,0.0088272,PASS
HGDP00155,FIRST,33.3949,0.0105531,PASS
HGDP00158,FIRST,36.3692,0.01006,PASS
HGDP00161,FIRST,34.7985,0.0172326,PASS
HGDP00163,FIRST,15.8654,0.00112632,PASS
HGDP00165,FIRST,15.3095,0.00111977,PASS
HGDP00167,FIRST,31.6125,0.000412826,PASS
HGDP00169,FIRST,28.0155,0.0136543,PASS
HGDP00171,FIRST,33.7468,0.00933193,PASS
HGDP00173,FIRST,29.2542,0.0117944,PASS
HGDP00175,FIRST,29.0548,0.0154481,PASS
HGDP00177,FIRST,27.5325,0.0084924,PASS
HGDP00179,FIRST,35.6919,0.00925467,PASS
HGDP00181,FIRST,32.7792,0.009756,PASS
HGDP00183,FIRST,34.6107,0.010917,PASS
HGDP00185,FIRST,28.5379,0.0151954,PASS
HGDP00187,FIRST,37.8828,0.0111368,PASS
HGDP00189,FIRST,27.3808,0.0184438,PASS
HGDP00191,FIRST,30.6529,0.0140032,PASS
HGDP00192,FIRST,31.6772,0.0103982,PASS
HGDP00197,FIRST,30.5058,0.0139646,PASS
HGDP00199,FIRST,30.3036,0.00942666,PASS
HGDP00201,FIRST,33.3822,0.0146891,PASS
HGDP00205,FIRST,29.735,0.0148174,PASS
HGDP00206,FIRST,33.0857,0.00850266,PASS
HGDP00210,FIRST,41.9801,0.0103871,PASS
HGDP00213,FIRST,16.1039,0.000189579,PASS
HGDP00214,FIRST,15.8747,0.000991958,PASS
HGDP00218,FIRST,15.9506,0.000967607,PASS
HGDP00222,FIRST,32.4498,0.00902411,PASS
HGDP00224,FIRST,32.5291,0.00937334,PASS
HGDP00226,FIRST,33.148,0.018171,PASS
HGDP00228,FIRST,30.37,0.0185521,PASS
HGDP00230,FIRST,33.0724,0.0094154,PASS
HGDP00234,FIRST,29.3688,0.00969058,PASS
HGDP00237,FIRST,33.0058,0.0111995,PASS
HGDP00239,FIRST,30.0576,0.0125492,PASS
HGDP00241,FIRST,32.5079,0.0132816,PASS
HGDP00243,FIRST,31.84,0.00881822,PASS
HGDP00244,FIRST,33.7873,0.0137936,PASS
HGDP00247,FIRST,28.4642,0.0222544,FAIL
HGDP00248,FIRST,31.0872,0.00913427,PASS
HGDP00251,FIRST,58.7059,0.010726,PASS
HGDP00254,FIRST,30.8163,0.011481,PASS
HGDP00258,FIRST,27.6719,0.0108107,PASS
HGDP00259,FIRST,33.9525,0.0109864,PASS
HGDP00262,FIRST,35.0322,0.0106891,PASS
HGDP00264,FIRST,34.9275,0.0122711,PASS
HGDP00274,FIRST,31.1851,0.00916624,PASS
HGDP00277,FIRST,28.7819,0.0129412,PASS
HGDP00279,FIRST,29.9326,0.000523288,PASS
HGDP00281,FIRST,31.6207,0.0277953,FAIL
HGDP00285,FIRST,32.94,0.00897583,PASS
HGDP00288,FIRST,13.5752,0.000499791,PASS
HGDP00290,FIRST,37.6599,0.010668,PASS
HGDP00298,FIRST,34.7825,0.0127993,PASS
HGDP00302,FIRST,33.139,0.00871515,PASS
HGDP00304,FIRST,27.9456,0.00911477,PASS
HGDP00307,FIRST,30.525,0.0115194,PASS
HGDP00309,FIRST,29.3112,0.0137632,PASS
HGDP00311,FIRST,35.4526,0.00951937,PASS
HGDP00313,FIRST,32.0774,0.00931166,PASS
HGDP00315,FIRST,37.8932,0.0179987,PASS
HGDP00319,FIRST,14.847,0.000902535,PASS
HGDP00321,FIRST,30.1257,0.000462548,PASS
HGDP00323,FIRST,42.427,0.0177326,PASS
HGDP00326,FIRST,30.8874,0.00796268,PASS
HGDP00330,FIRST,29.1797,0.00881409,PASS
HGDP00333,FIRST,30.1665,0.0101042,PASS
HGDP00341,FIRST,33.3416,0.000201323,PASS
HGDP00346,FIRST,31.5698,0.00128076,PASS
HGDP00351,FIRST,28.7661,0.0079528,PASS
HGDP00356,FIRST,24.9199,0.0127421,PASS
HGDP00359,FIRST,14.4666,0.000218081,PASS
HGDP00364,FIRST,28.9593,0.0120922,PASS
HGDP00371,FIRST,31.1516,0.0110165,PASS
HGDP00372,FIRST,28.0548,0.010212,PASS
HGDP00376,FIRST,30.14,0.0107826,PASS
HGDP00382,FIRST,26.9506,0.0104154,PASS
HGDP00388,FIRST,38.6636,0.00870262,PASS
HGDP00392,FIRST,31.0066,0.0110182,PASS
HGDP00397,FIRST,33.2944,0.0138798,PASS
HGDP00402,FIRST,33.1497,0.0149299,PASS
HGDP00407,FIRST,34.0032,0.00888552,PASS
HGDP00412,FIRST,33.215,0.008083,PASS
HGDP00417,FIRST,39.4578,0.0140599,PASS
HGDP00423,FIRST,30.3505,0.015801,PASS
HGDP00433,FIRST,33.7761,0.0103045,PASS
HGDP00438,FIRST,32.8579,0.00990898,PASS
HGDP00444,FIRST,34.0622,0.0110399,PASS
HGDP00445,FIRST,32.6917,0.0134298,PASS
HGDP00450,FIRST,15.1096,0.000185999,PASS
HGDP00452,FIRST,30.094,0.000163879,PASS
HGDP00453,FIRST,32.9956,0.00046011,PASS
HGDP00454,FIRST,35.3376,0.00530709,PASS
HGDP00455,FIRST,36.9186,0.00782212,PASS
HGDP00458,FIRST,32.9486,0.00114466,PASS
HGDP00459,FIRST,32.4554,0.000876083,PASS
HGDP00460,FIRST,35.8573,0.00877508,PASS
HGDP00462,FIRST,16.1862,0.000161322,PASS
HGDP00463,FIRST,15.1293,3.49278e-27,PASS
HGDP00464,FIRST,32.7027,0.000572452,PASS
HGDP00465,FIRST,32.2459,0.000667909,PASS
HGDP00466,FIRST,31.8269,0.000806295,PASS
HGDP00467,FIRST,36.2903,0.000147723,PASS
HGDP00468,FIRST,15.7712,0.000365718,PASS
HGDP00469,FIRST,33.972,0.0115381,PASS
HGDP00470,FIRST,27.4172,0.000231796,PASS
HGDP00471,FIRST,15.1602,0.000135117,PASS
HGDP00472,FIRST,34.2655,0.000467248,PASS
HGDP00473,FIRST,33.0884,0.000280945,PASS
HGDP00475,FIRST,32.9533,0.00052596,PASS
HGDP00478,FIRST,35.5951,0.00026873,PASS
HGDP00479,FIRST,33.1301,0.000214036,PASS
HGDP00490,FIRST,31.233,0.000563396,PASS
HGDP00491,FIRST,35.1179,0.000526791,PASS
HGDP00511,FIRST,31.6986,0.00958475,PASS
HGDP00512,FIRST,29.2047,0.0135522,PASS
HGDP00513,FIRST,32.9156,0.0106623,PASS
HGDP00514,FIRST,32.0761,0.0160697,PASS
HGDP00515,FIRST,32.7033,0.0102645,PASS
HGDP00516,FIRST,30.1148,0.0162028,PASS
HGDP00517,FIRST,35.2098,0.0169497,PASS
HGDP00518,FIRST,33.9502,0.00993572,PASS
HGDP00519,FIRST,24.7321,0.00980715,PASS
HGDP00520,FIRST,34.9562,0.00837438,PASS
HGDP00522,FIRST,30.3563,0.0137097,PASS
HGDP00523,FIRST,32.499,0.00885327,PASS
HGDP00524,FIRST,32.6908,0.0148067,PASS
HGDP00525,FIRST,33.0231,0.0185137,PASS
HGDP00527,FIRST,29.9645,0.0211382,FAIL
HGDP00528,FIRST,36.3429,0.0113394,PASS
HGDP00529,FIRST,29.6137,0.0115404,PASS
HGDP00531,FIRST,32.7963,0.0110811,PASS
HGDP00534,FIRST,37.2411,0.00919151,PASS
HGDP00535,FIRST,31.6228,0.0100927,PASS
HGDP00536,FIRST,36.1462,0.00986818,PASS
HGDP00537,FIRST,33.2813,0.0143429,PASS
HGDP00538,FIRST,30.4494,0.0187081,PASS
HGDP00539,FIRST,34.3381,0.0102406,PASS
HGDP00540,FIRST,30.4375,0.00102128,PASS
HGDP00541,FIRST,31.2014,0.00091976,PASS
HGDP00542,FIRST,67.415,0.00444787,PASS
HGDP00543,FIRST,32.0451,0.00146234,PASS
HGDP00544,FIRST,31.1709,0.00168395,PASS
HGDP00545,FIRST,30.608,0.00185034,PASS
HGDP00546,FIRST,68.0188,0.0038745,PASS
HGDP00547,FIRST,31.0183,0.000680123,PASS
HGDP00549,FIRST,65.6972,0.00568441,PASS
HGDP00550,FIRST,29.5648,0.000763817,PASS
HGDP00551,FIRST,64.9332,0.00392529,PASS
HGDP00553,FIRST,64.1153,0.00339087,PASS
HGDP00555,FIRST,30.2396,0.000236044,PASS
HGDP00556,FIRST,62.8279,0.00393067,PASS
HGDP00557,FIRST,37.006,0.00598799,PASS
HGDP00558,FIRST,33.9418,0.00854136,PASS
HGDP00559,FIRST,33.4715,0.00888933,PASS
HGDP00560,FIRST,40.0913,0.00986622,PASS
HGDP00561,FIRST,27.379,0.00860656,PASS
HGDP00562,FIRST,30.7403,0.000312185,PASS
HGDP00563,FIRST,39.1733,0.00501601,PASS
HGDP00564,FIRST,32.5787,0.00645471,PASS
HGDP00565,FIRST,31.5676,0.00981994,PASS
HGDP00566,FIRST,36.3759,0.00651071,PASS
HGDP00567,FIRST,35.5771,0.00946961,PASS
HGDP00568,FIRST,30.3304,0.0114003,PASS
